,O,D,flow
1363,15941,12857,1
1364,66287,74363,1
1365,36172,1626,1
1366,11005,40678,1
1367,21978,39503,1
1368,63518,80824,1
1369,40056,47389,1
1370,23218,25271,1
1371,77694,44741,1
1372,28845,77585,1
1373,71503,49555,1
1374,23097,23724,1
1375,49770,20433,1
1376,55123,45456,1
1377,15317,9432,1
1378,45944,45456,1
1379,9011,44328,1
1380,4795,38487,1
1381,52113,1055,1
1382,68936,15555,1
1383,46614,79203,1
1384,80015,31119,1
1385,57881,38822,1
1386,82329,11311,1
1387,1334,41912,1
1388,72116,36384,1
1389,26873,66831,1
1390,40965,66512,1
1391,13664,26260,1
1392,69299,51547,1
1393,25038,28454,1
1394,60596,49515,1
1395,35079,34871,1
1396,28606,49515,1
1397,21571,34871,1
1398,55732,67772,1
1399,53788,27771,1
1400,25748,55445,1
1401,24044,43057,1
1402,73508,7212,1
1403,25271,42546,1
1404,68884,61408,1
1405,66996,58234,1
1406,65451,16674,1
1407,50883,77901,1
1408,70636,733,1
1409,5406,47884,1
1410,35437,489,1
1411,25344,80876,1
1412,74655,43563,1
1413,70120,59075,1
1414,55471,33983,1
1415,74295,62831,1
1416,34516,68031,1
1417,37507,62870,1
1418,28600,29816,1
1419,82712,28601,1
1420,79554,70562,1
1421,21628,51414,1
1422,10321,37690,1
1423,29659,29892,1
1424,82649,59037,1
1425,52943,24317,1
1426,24419,42182,1
1427,49795,1037,1
1428,3200,7480,1
1429,82754,36802,1
1430,44337,67660,1
1431,41518,52236,1
1432,52254,52573,1
1433,5260,24859,1
1434,55229,81283,1
1435,31939,3830,1
1436,18272,62805,1
1437,64056,70408,1
1438,31618,50005,1
1439,74199,67612,1
1440,73233,58861,1
1441,3900,82277,1
1442,26814,3408,1
1443,6385,34335,1
1444,27538,14251,1
1445,40188,4155,1
1446,19888,26441,1
1447,33060,30370,1
1448,33559,70563,1
1449,55245,54066,1
1450,76905,65995,1
1451,63380,57188,1
1452,55237,5716,1
1453,54684,60910,1
1454,31231,34390,1
1455,66975,53042,1
1456,17135,62962,1
1457,18321,58799,1
1458,27129,58929,1
1459,41596,39145,1
1460,34303,75853,1
1461,9952,65374,1
1462,39234,1574,1
1463,23097,25215,1
1464,68235,21978,1
1465,76701,48504,1
1466,47979,45456,1
1467,36110,52546,1
1468,17340,61270,1
1469,17340,75805,1
1470,24338,18923,1
1471,34268,18923,1
1472,21983,4408,1
1473,73944,74655,1
1474,38755,78002,1
1475,69007,2448,1
1476,45094,52820,1
1477,23947,4816,1
1478,23947,55991,1
1479,53875,514,1
1480,35749,28618,1
1481,1248,21570,1
1482,18203,45599,1
1483,64114,45599,1
1484,58667,29021,1
1485,2134,10665,1
1486,2437,74651,1
1487,73965,28882,1
1488,65276,7345,1
1489,61936,27770,1
1490,18685,75296,1
1491,42921,63283,1
1492,42343,41715,1
1493,36587,36818,1
1494,2122,69232,1
1495,20184,61094,1
1496,31474,51028,1
1497,12542,10393,1
1498,4068,4902,1
1499,4219,77150,1
1500,21710,19758,1
1501,16379,59010,1
1502,14575,33814,1
1503,28601,79912,1
1504,75267,6382,1
1505,51320,4487,1
1506,21629,25422,1
1507,22857,8068,1
1508,42724,48144,1
1509,16326,31119,1
1510,5073,34636,1
1511,40291,38657,1
1512,70173,22705,1
1513,81937,19279,1
1514,39333,51902,1
1515,17508,10980,1
1516,58382,45150,1
1517,39595,71663,1
1518,11093,10247,1
1519,44231,74295,1
1520,54190,74802,1
1521,65781,40265,1
1522,80140,23296,1
1523,49863,14659,1
1524,62453,63348,1
1525,55471,81403,1
1526,5268,25306,1
1527,67707,38012,1
1528,42021,45456,1
1529,28096,38012,1
1530,4141,38391,1
1531,24994,64605,1
1532,80618,13840,1
1533,64207,11581,1
1534,12825,36099,1
1535,73865,21341,1
1536,21897,68205,1
1537,74655,59730,1
1538,48900,25037,1
1539,75931,41124,1
1540,64230,29816,1
1541,3161,38306,1
1542,57168,58580,1
1543,56432,26401,1
1544,56432,2662,1
1545,65439,14266,1
1546,48783,35789,1
1547,29839,62893,1
1548,16471,64129,1
1549,48783,69956,1
1550,21490,37939,1
1551,7482,37939,1
1552,16471,79752,1
1553,21490,72365,1
1554,47306,18321,1
1555,28333,15430,1
1556,29516,80336,1
1557,43666,74013,1
1558,1111,74013,1
1559,6000,43842,1
1560,51089,2094,1
1561,50203,1824,1
1562,3939,29261,1
1563,26939,15310,1
1564,28600,43057,1
1565,44543,74747,1
1566,37973,43057,1
1567,25696,42342,1
1568,65598,33829,1
1569,56023,62030,1
1570,50005,9790,1
1571,21736,29006,1
1572,38698,15292,1
1573,6380,49920,1
1574,46962,5829,1
1575,56611,59358,1
1576,47757,80049,1
1577,73967,52170,1
1578,22789,81830,1
1579,5926,3731,1
1580,10289,76310,1
1581,72053,49234,1
1582,67708,66933,1
1583,26044,44209,1
1584,81951,62859,1
1585,75734,50344,1
1586,14186,31782,1
1587,33468,62595,1
1588,59649,68143,1
1589,68256,69788,1
1590,27995,23512,1
1591,40544,44040,1
1592,874,49859,1
1593,10633,44431,1
1594,18051,49325,1
1595,67106,14486,1
1596,23026,17469,1
1597,46528,70423,1
1598,52113,55458,1
1599,52251,25019,1
1600,40136,48924,1
1601,29685,3771,1
1602,487,30713,1
1603,63622,507,1
1604,54292,74515,1
1605,72713,38306,1
1606,20323,52682,1
1607,6222,37979,1
1608,4223,26649,1
1609,62349,11427,1
1610,74291,50987,1
1611,44263,58861,1
1612,6995,81907,1
1613,32396,30670,1
1614,3370,61697,1
1615,42874,49641,1
1616,41730,46720,1
1617,79044,58664,1
1618,64669,25697,1
1619,13576,66349,1
1620,18140,41011,1
1621,64318,29271,1
1622,27064,62861,1
1623,47881,31807,1
1624,64162,53902,1
1625,50556,66138,1
1626,48551,3731,1
1627,53923,52546,1
1628,36960,55527,1
1629,12662,18205,1
1630,4065,4345,1
1631,67879,82725,1
1632,29674,55894,1
1633,3074,59042,1
1634,64681,54819,1
1635,70724,58025,1
1636,82336,25194,1
1637,44247,6888,1
1638,40435,28601,1
1639,32371,14266,1
1640,67639,17694,1
1641,43071,32464,1
1642,20616,73082,1
1643,71881,78976,1
1644,13904,50326,1
1645,79021,46720,1
1646,65310,68561,1
1647,58523,78978,1
1648,48409,41175,1
1649,17069,75098,1
1650,56459,4104,1
1651,18801,46241,1
1652,71851,2174,2
1653,63622,2174,1
1654,70785,81171,1
1655,43057,8163,1
1656,43057,82678,1
1657,49290,59599,1
1658,70923,2720,1
1659,74640,20552,1
1660,72341,39002,1
1661,60627,40885,1
1662,53292,77694,1
1663,49296,49333,1
1664,17966,21922,1
1665,42107,13857,1
1666,6609,77443,1
1667,52202,2032,1
1668,71588,47368,1
1669,55988,73385,1
1670,10665,14669,1
1671,1122,13698,1
1672,3552,64805,1
1673,33999,57904,1
1674,76450,42598,1
1675,54611,66419,1
1676,18786,70378,1
1677,80158,41476,1
1678,12053,46979,1
1679,37393,8727,1
1680,15025,1532,1
1681,35450,35980,1
1682,36136,36428,1
1683,23097,32429,1
1684,47520,51128,1
1685,38289,65711,1
1686,48900,49920,1
1687,40583,54437,1
1688,63457,82681,1
1689,26681,63336,1
1690,78193,55471,1
1691,12176,67092,1
1692,21121,13664,1
1693,25997,33468,1
1694,52170,47957,1
1695,60093,1132,2
1696,75760,27995,1
1697,53425,9558,1
1698,33326,59010,1
1699,63599,41529,1
1700,5969,8699,1
1701,26964,40,1
1702,39210,62478,1
1703,77901,5268,1
1704,68343,39736,1
1705,56237,40688,1
1706,82649,80345,1
1707,72656,26508,1
1708,28925,31082,1
1709,34536,32779,1
1710,17938,55963,1
1711,21229,28467,1
1712,12498,16226,1
1713,10481,24356,1
1714,66138,14627,1
1715,46786,82933,1
1716,51393,41649,1
1717,65451,52030,1
1718,26105,52699,1
1719,50566,74640,1
1720,71484,526,1
1721,45568,48215,1
1722,36222,51294,1
1723,72882,4851,1
1724,12590,56106,1
1725,8447,52391,1
1726,73967,66601,1
1727,32081,59173,1
1728,32511,29839,1
1729,11639,40370,1
1730,32256,38969,1
1731,8022,19657,1
1732,56279,53301,1
1733,32707,47150,1
1734,33575,78347,1
1735,46940,44754,1
1736,10389,18883,1
1737,19574,8415,1
1738,36110,18656,1
1739,38856,18656,1
1740,40920,57912,1
1741,45094,75363,1
1742,34352,39598,1
1743,56795,31121,1
1744,16810,47971,1
1745,74338,7428,1
1746,49740,1566,1
1747,2487,17135,1
1748,72341,60803,1
1749,75805,28100,1
1750,81432,7940,1
1751,30715,45456,1
1752,45001,74295,1
1753,52826,27305,1
1754,76586,22706,1
1755,77596,68675,1
1756,68392,64527,1
1757,38544,71770,1
1758,29628,8300,1
1759,57004,75247,1
1760,47708,57383,1
1761,24036,38692,1
1762,37531,44997,1
1763,25344,23471,1
1764,1228,28250,1
1765,67408,29674,1
1766,34675,76279,1
1767,36171,76279,1
1768,22986,54292,1
1769,42351,66933,1
1770,48458,31119,1
1771,67088,72575,1
1772,67088,33890,1
1773,14966,47985,1
1774,27967,66279,1
1775,3833,73730,1
1776,58702,21310,1
1777,60220,29670,1
1778,67300,32371,1
1779,49307,67660,1
1780,36839,46545,1
1781,14693,14656,1
1782,10009,45410,1
1783,74469,45410,1
1784,9432,5634,1
1785,83002,71980,1
1786,2025,59385,1
1787,62598,68171,1
1788,19272,5406,1
1789,44454,33444,1
1790,61505,6422,1
1791,73658,19248,1
1792,35539,27634,1
1793,62820,55826,1
1794,53788,77879,1
1795,12001,25997,1
1796,5752,64531,1
1797,38079,40889,1
1798,25459,36821,1
1799,21061,21897,1
1800,14844,21897,1
1801,15475,74655,1
1802,8951,54715,1
1803,61678,59037,1
1804,15011,31658,1
1805,66508,55517,1
1806,12498,79168,1
1807,60232,79168,1
1808,357,41829,1
1809,15333,10633,1
1810,25258,2499,1
1811,31355,41817,1
1812,10369,50145,1
1813,1122,53634,1
1814,64364,61270,1
1815,69439,61270,1
1816,57574,16845,1
1817,65598,18768,1
1818,6949,27944,1
1819,45386,28953,1
1820,32574,3731,1
1821,82003,60345,1
1822,45872,137,1
1823,26275,137,1
1824,71315,76686,1
1825,37093,1055,1
1826,76167,75853,1
1827,63534,25070,1
1828,83123,19718,1
1829,79022,63598,1
1830,36996,51756,1
1831,33971,69310,1
1832,42637,52870,1
1833,27325,22789,1
1834,83273,46720,1
1835,45874,66975,1
1836,38790,80216,1
1837,50680,71851,1
1838,336,60801,1
1839,62738,51736,1
1840,3912,36818,1
1841,18571,72053,1
1842,2174,65711,1
1843,79678,81053,1
1844,40631,24708,1
1845,33059,16845,1
1846,9897,12553,1
1847,987,9701,1
1848,62864,82212,1
1849,50987,55379,1
1850,4471,45456,1
1851,50045,45456,1
1852,75914,48267,1
1853,73205,17966,1
1854,36136,43414,1
1855,9432,7961,1
1856,28554,52865,1
1857,29892,82788,1
1858,42236,51940,1
1859,72774,54878,1
1860,57727,53490,1
1861,48308,80879,1
1862,74756,49296,1
1863,59653,59728,1
1864,11769,23512,1
1865,35665,57828,1
1866,49298,67916,1
1867,49241,23429,1
1868,67025,71851,1
1869,2408,73460,1
1870,60536,21897,1
1871,29503,4408,1
1872,14737,65627,1
1873,26405,20012,1
1874,26405,25030,1
1875,38764,14266,1
1876,51865,74747,1
1877,18797,1064,1
1878,59285,41632,1
1879,83298,1924,1
1880,15286,9310,1
1881,49920,34769,1
1882,41218,8991,1
1883,32242,68855,1
1884,62441,10441,1
1885,40435,42896,1
1886,38201,29379,1
1887,68299,62049,1
1888,82725,7328,1
1889,77150,8163,1
1890,39111,65119,1
1891,82183,32573,1
1892,65087,81610,1
1893,60356,4806,1
1894,13473,82212,1
1895,48863,31119,1
1896,60656,21656,1
1897,2181,69559,1
1898,27529,73130,1
1899,8971,51756,1
1900,12095,75503,1
1901,20208,39907,1
1902,43852,1734,1
1903,47264,61276,1
1904,55413,9701,1
1905,6355,67300,1
1906,16882,77125,1
1907,44170,20030,1
1908,7618,75885,1
1909,26105,14184,1
1910,39111,52546,1
1911,52984,44886,1
1912,27724,43106,1
1913,74581,57007,1
1914,39103,10247,1
1915,15016,68164,1
1916,5203,8944,1
1917,42801,13850,1
1918,21290,15412,1
1919,78899,25017,1
1920,70070,15460,1
1921,18499,39700,1
1922,38246,66303,1
1923,16845,64268,1
1924,80583,32705,1
1925,80583,12914,1
1926,54190,14835,1
1927,10908,57134,1
1928,21023,3245,1
1929,62754,53193,1
1930,32825,19600,1
1931,62478,45055,1
1932,76438,46544,1
1933,77765,8635,1
1934,52005,75712,1
1935,36503,42187,1
1936,23485,71547,1
1937,44170,1228,1
1938,45102,4408,1
1939,1423,77744,1
1940,44170,15333,1
1941,45962,35539,1
1942,29298,82410,1
1943,78077,75305,1
1944,57419,82307,1
1945,44231,36929,1
1946,26977,47971,1
1947,38525,25006,1
1948,14266,68841,1
1949,28601,1764,1
1950,33890,78581,1
1951,7616,65713,1
1952,68199,66933,1
1953,24948,22629,1
1954,75611,18669,1
1955,83039,69777,1
1956,44019,49307,1
1957,15430,60676,1
1958,76810,35174,1
1959,26774,46936,1
1960,6335,14266,1
1961,43463,28601,1
1962,34620,21628,1
1963,18653,55010,1
1964,2247,68841,1
1965,52234,803,1
1966,55144,31212,1
1967,58664,29352,1
1968,79752,64899,1
1969,79752,64532,1
1970,21341,63224,1
1971,60378,6402,1
1972,6302,23633,1
1973,58799,72625,1
1974,653,6603,1
1975,16876,51756,1
1976,30854,42745,1
1977,2255,19605,1
1978,73944,20655,1
1979,28896,54254,1
1980,38790,42021,1
1981,38232,75734,1
1982,69197,66771,1
1983,61471,78944,1
1984,29160,9000,1
1985,16768,63670,1
1986,44431,77790,1
1987,14486,39328,1
1988,57371,24378,1
1989,56891,20962,1
1990,4598,54311,1
1991,80440,66900,1
1992,7270,31433,1
1993,58532,9110,1
1994,58069,42008,1
1995,23485,77130,1
1996,23485,12746,1
1997,12590,5776,1
1998,42904,72320,1
1999,17051,72320,1
2000,53821,28953,1
2001,73130,16845,1
2002,8617,37531,1
2003,13605,32622,1
2004,55758,72053,1
2005,41193,72053,1
2006,77486,17219,1
2007,56231,42342,1
2008,56202,52236,1
2009,56202,67660,1
2010,16326,40435,1
2011,67285,6738,1
2012,48798,27340,1
2013,27989,36354,1
2014,82681,24543,1
2015,79234,50987,1
2016,32192,42236,1
2017,29685,42236,1
2018,9110,7482,1
2019,72365,72774,1
2020,35608,34049,1
2021,56234,21490,1
2022,66496,51789,1
2023,74341,8550,1
2024,46962,44337,1
2025,32568,57222,1
2026,28244,556,1
2027,28244,26965,1
2028,30372,16858,1
2029,25626,80454,1
2030,12029,70335,1
2031,39503,62059,1
2032,76474,54111,1
2033,4223,43842,1
2034,59091,54180,1
2035,37792,58477,1
2036,53732,3060,1
2037,22045,82725,1
2038,69200,15610,1
2039,8656,18845,1
2040,58477,1800,1
2041,74295,27505,1
2042,15317,63747,1
2043,45944,14104,1
2044,45706,32678,1
2045,14466,75758,1
2046,66610,32723,1
2047,63796,27944,1
2048,12021,75853,1
2049,1764,63622,1
2050,39236,28845,1
2051,79564,18643,1
2052,71772,73730,1
2053,4902,42904,1
2054,75253,62962,1
2055,8890,25457,1
2056,65476,59649,1
2057,76092,81598,1
2058,25663,14139,1
2059,78042,4070,1
2060,21298,38173,1
2061,59592,55514,1
2062,43928,67172,1
2063,64717,37236,1
2064,66817,15470,1
2065,996,16493,1
2066,58477,59958,1
2067,38315,76889,1
2068,17938,69057,1
2069,19518,69057,1
2070,27205,52188,1
2071,32137,69057,1
2072,54150,34920,1
2073,24698,29614,1
2074,61702,82435,1
2075,61940,34168,1
2076,26763,812,1
2077,63336,54150,1
2078,13536,37939,1
2079,37341,35413,1
2080,49316,37939,1
2081,63201,58861,1
2082,61045,942,1
2083,80083,44357,1
2084,18440,74640,1
2085,23416,14575,1
2086,37088,34643,1
2087,47850,9432,1
2088,60616,28745,1
2089,7506,22761,1
2090,57324,18569,1
2091,19814,56131,1
2092,20186,62216,1
2093,45456,78684,1
2094,36419,18923,1
2095,82754,38034,1
2096,66230,7307,1
2097,66110,24288,1
2098,43347,67660,1
2099,11357,52236,1
2100,33085,36102,1
2101,80336,28193,1
2102,31186,52882,1
2103,49333,17926,1
2104,49333,6931,1
2105,74651,45822,1
2106,7657,72096,1
2107,67870,76163,1
2108,32267,68072,1
2109,23596,74596,1
2110,16528,66201,1
2111,81173,65666,1
2112,81173,58161,1
2113,46354,39630,1
2114,46354,29765,1
2115,48783,357,1
2116,43256,80591,1
2117,13889,51414,1
2118,8951,56415,1
2119,75296,81285,1
2120,8688,61205,1
2121,71169,66575,1
2122,57788,70983,1
2123,24216,74802,1
2124,52470,79180,1
2125,79571,23446,1
2126,29943,21364,1
2127,77901,27268,1
2128,53954,63690,1
2129,8455,55014,1
2130,41195,41912,1
2131,47957,37583,1
2132,8455,10901,1
2133,52486,58841,1
2134,72020,73459,1
2135,82212,66509,1
2136,38870,1560,1
2137,52167,77726,1
2138,68538,7334,1
2139,26187,2487,1
2140,41817,58083,1
2141,76163,41064,1
2142,66387,15331,1
2143,10708,64984,1
2144,19326,9790,1
2145,48366,1122,1
2146,37946,9167,1
2147,32019,26153,1
2148,49922,75853,1
2149,81303,51393,1
2150,81451,38644,1
2151,11770,24092,1
2152,65381,61103,1
2153,58296,49633,1
2154,15694,26413,1
2155,75363,56,1
2156,1825,80216,1
2157,45094,15268,1
2158,36839,62831,1
2159,66887,26105,1
2160,4834,29304,1
2161,3010,43102,1
2162,3881,13222,1
2163,35777,27723,1
2164,34885,57525,1
2165,78511,70848,1
2166,14315,7651,1
2167,12512,81018,1
2168,36726,31269,1
2169,12469,4660,1
2170,43057,47486,1
2171,39570,4516,1
2172,54993,47910,1
2173,33433,49941,1
2174,14266,25081,1
2175,28601,41529,1
2176,79512,35444,1
2177,23416,67755,1
2178,26314,54532,1
2179,50825,58861,1
2180,48833,58854,1
2181,41136,73595,1
2182,65601,35372,1
2183,28173,45191,1
2184,77999,47903,1
2185,76857,4221,1
2186,78077,21427,1
2187,26105,10389,1
2188,11862,67660,1
2189,57309,47879,1
2190,42944,21567,1
2191,43017,8113,1
2192,16471,32873,1
2193,29839,81966,1
2194,43017,59075,1
2195,51789,65041,1
2196,42382,7350,1
2197,60111,35026,1
2198,77027,21904,1
2199,58492,61864,1
2200,29160,21060,1
2201,60541,32371,1
2202,71681,32371,1
2203,41365,7651,1
2204,2366,47492,1
2205,47985,50326,1
2206,66279,66349,1
2207,47657,34871,1
2208,43269,81907,1
2209,55488,58861,1
2210,8437,49290,1
2211,18053,31425,1
2212,55191,5849,1
2213,21122,64856,1
2214,15962,77884,1
2215,25260,43237,1
2216,26549,16845,1
2217,78839,18768,1
2218,14048,1055,1
2219,66340,16845,1
2220,15471,70141,1
2221,50345,70141,1
2222,18436,34871,1
2223,1559,9922,1
2224,21466,69801,1
2225,58565,56365,1
2226,18511,6529,1
2227,39268,66516,1
2228,46713,80890,1
2229,19703,29387,1
2230,45244,64364,1
2231,64377,36140,1
2232,49307,81720,1
2233,48961,81590,1
2234,63348,60664,1
2235,9783,48394,1
2236,35528,14081,1
2237,29592,35343,1
2238,50893,69559,1
2239,45222,33999,1
2240,79925,78944,1
2241,66686,34274,1
2242,51957,9432,1
2243,70816,49126,1
2244,73001,49126,1
2245,54759,56967,1
2246,20018,46745,1
2247,75273,46738,1
2248,38630,17204,1
2249,21490,38465,1
2250,16471,12119,1
2251,30692,25194,1
2252,35142,66975,1
2253,6376,54798,1
2254,8821,6922,1
2255,33759,82212,1
2256,50534,18923,1
2257,3397,9701,1
2258,1228,6299,1
2259,37935,4471,1
2260,37252,70194,1
2261,43406,24834,1
2262,5549,26157,1
2263,2560,37960,1
2264,34134,10349,1
2265,75033,14373,1
2266,48491,67660,1
2267,60908,21060,1
2268,18920,47303,1
2269,33277,37088,1
2270,38644,39626,1
2271,10306,16324,1
2272,6335,4469,1
2273,6335,21656,1
2274,51576,42147,1
2275,14560,22026,1
2276,25352,39246,1
2277,12957,23736,1
2278,6582,64678,1
2279,42551,31664,1
2280,77147,13106,1
2281,38232,15732,1
2282,59762,57355,1
2283,44884,21897,1
2284,2332,32371,1
2285,21220,32371,1
2286,80077,19023,1
2287,43999,56825,1
2288,25404,68129,1
2289,33252,70297,1
2290,23097,3746,1
2291,55394,3161,1
2292,77278,14685,1
2293,37626,35079,1
2294,70083,47878,1
2295,39504,21629,1
2296,13266,16983,1
2297,53759,14486,1
2298,69242,28016,1
2299,14648,64487,1
2300,76777,37478,1
2301,67760,65680,1
2302,61905,78464,1
2303,83067,62596,1
2304,65979,47908,1
2305,19977,14363,1
2306,29602,75300,1
2307,27529,74439,1
2308,56874,6186,1
2309,3976,42428,1
2310,61408,34168,1
2311,61408,36961,1
2312,75668,79168,1
2313,42188,33656,1
2314,6614,14440,1
2315,36099,74651,1
2316,16714,33656,1
2317,72040,37376,1
2318,40792,33656,1
2319,62893,18499,1
2320,54190,28954,1
2321,23174,22384,1
2322,58447,46857,1
2323,65720,71354,1
2324,18212,24928,1
2325,21906,22651,1
2326,12054,22651,1
2327,54974,67384,1
2328,16515,26441,1
2329,2032,33436,1
2330,45022,39116,1
2331,12645,33900,1
2332,32069,76279,1
2333,59075,47278,1
2334,23296,44016,1
2335,51736,20574,1
2336,10908,51285,1
2337,33544,44924,1
2338,874,49559,1
2339,82224,34020,1
2340,112,5252,1
2341,17061,7790,1
2342,23437,73032,1
2343,48660,55404,1
2344,32787,5413,1
2345,17056,5413,1
2346,1323,4060,1
2347,72336,65642,1
2348,55123,38756,1
2349,1027,8168,1
2350,45851,9005,1
2351,13776,81307,1
2352,75400,34526,1
2353,51856,34377,1
2354,44016,62216,1
2355,1823,9110,1
2356,20613,50753,1
2357,63686,21341,1
2358,17320,47719,1
2359,24730,58861,1
2360,44244,20433,1
2361,69788,21490,1
2362,58477,29892,1
2363,79073,29839,1
2364,45996,18592,1
2365,77974,38435,1
2366,23285,32622,1
2367,58961,32622,1
2368,17226,57072,1
2369,41406,44403,1
2370,52260,67552,1
2371,36104,49670,1
2372,70364,28953,1
2373,19010,81907,1
2374,22220,50987,1
2375,23682,58861,1
2376,66509,23078,1
2377,50457,53214,1
2378,33544,49972,1
2379,54890,24889,1
2380,52546,32193,1
2381,2287,78389,1
2382,18768,38201,1
2383,75805,19758,1
2384,51190,72381,1
2385,19183,82224,1
2386,49153,26068,1
2387,2499,70348,1
2388,28154,76846,1
2389,46076,54903,1
2390,2730,70923,1
2391,7212,28617,1
2392,16983,68699,1
2393,55187,66229,1
2394,29704,58475,1
2395,48170,39573,1
2396,31537,69940,1
2397,41609,21122,1
2398,64400,10209,1
2399,2287,32471,1
2400,75853,68904,1
2401,24850,9783,1
2402,13857,68841,1
2403,58573,34043,1
2404,62186,52535,1
2405,44448,24707,1
2406,46276,73026,1
2407,60746,4002,1
2408,70772,33180,1
2409,80292,67517,1
2410,14696,9520,1
2411,82126,47719,1
2412,51471,82944,1
2413,50299,50430,1
2414,45962,24220,1
2415,21153,32464,1
2416,75914,55453,1
2417,17669,42188,1
2418,63518,55235,1
2419,12660,68179,1
2420,56891,29272,1
2421,30713,42240,1
2422,28321,60477,1
2423,22448,2343,1
2424,37995,19429,1
2425,3893,6931,1
2426,18585,30876,1
2427,3010,47393,1
2428,18265,59075,1
2429,42637,55471,1
2430,15353,22651,1
2431,47962,22693,1
2432,47971,19763,1
2433,21628,61529,1
2434,47362,67660,1
2435,46720,21060,1
2436,68561,32371,1
2437,36099,40435,1
2438,33468,32371,1
2439,35413,40435,1
2440,34101,48783,1
2441,58212,24406,1
2442,76938,42125,1
2443,3644,24926,1
2444,55993,61736,1
2445,4677,6855,1
2446,29304,74770,1
2447,61568,67474,1
2448,23877,11438,1
2449,60132,81937,1
2450,72620,41755,1
2451,1173,82212,1
2452,80136,9652,1
2453,53425,27303,1
2454,8627,55828,1
2455,48602,15978,1
2456,13711,15978,1
2457,48089,65949,1
2458,49290,22488,1
2459,78619,68294,1
2460,24212,8373,1
2461,7482,40056,1
2462,72774,63518,1
